run_name,memory_provider,mode,query_id,sample_id,qa_index,category,answer_correct,question,gold_answer,gold_evidence_ids,gold_evidence_count,lookup_relevant,retrieved_memory_blocks,retrieved_dia_id_count,any_hit_all_context,all_hit_all_context,first_gold_memory_block_rank,any_hit_at_1,all_hit_at_1,any_hit_at_5,all_hit_at_5,any_hit_at_10,all_hit_at_10,any_hit_at_20,all_hit_at_20,any_hit_at_50,all_hit_at_50,any_hit_at_200,all_hit_at_200
locomo-hindsight,hindsight,rag,conv-42_q191,conv-42,191,4,True,What advice does Joanna give to Nate about making YouTube videos?,Watch other people's videos to understand what the audience likes,D28:18,1,True,60,574,True,True,33,False,False,False,False,False,False,False,False,True,True,True,True
locomo-hindsight,hindsight,rag,conv-42_q192,conv-42,192,4,True,What did Joanna take a picture of near Fort Wayne last summer?,Sunset,D28:22,1,True,60,575,True,True,8,False,False,False,False,True,True,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-42_q193,conv-42,193,4,True,What inspired Joanna to take a picture of the sunset in the field near Fort Wayne?,The incredible sunset and surrounding beauty,D28:22,1,True,60,577,True,True,6,False,False,False,False,True,True,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-42_q194,conv-42,194,4,True,Why did Nate get a third turtle?,He saw another one at a pet store and wanted to get it,D28:25,1,True,60,370,True,True,7,False,False,False,False,True,True,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-42_q195,conv-42,195,4,False,What does Nate want to do when he goes over to Joanna's place?,Watch one of Joanna's movies together or go to the park,D28:29,1,True,59,580,True,True,9,False,False,False,False,True,True,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-42_q196,conv-42,196,4,True,What did Nate take to the beach in Tampa?,turtles,D29:6,1,True,60,575,True,True,4,False,False,True,True,True,True,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-42_q197,conv-42,197,4,True,What does Nate love most about having turtles?,They make him feel calm and don't require much looking after,D29:8,1,True,59,365,True,True,2,False,False,True,True,True,True,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-42_q198,conv-42,198,4,True,What did Nate share a photo of as a part of his experimentation in November 2022?,colorful bowls of coconut milk ice cream,D29:10,1,True,60,568,True,True,3,False,False,True,True,True,True,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q0,conv-43,0,1,True,what are John's goals with regards to his basketball career?,"improve shooting percentage, win a championship",D11:17 D1:9 D6:15,3,True,63,521,True,True,19,False,False,False,False,False,False,True,False,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q1,conv-43,1,1,True,What are John's goals for his career that are not related to his basketball skills?,"get endorsements, build his brand, do charity work",D11:17 D6:15,2,True,63,517,True,True,16,False,False,False,False,False,False,True,False,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q2,conv-43,2,1,True,What items does John collect?,"sneakers, fantasy movie DVDs, jerseys",D12:18 D1:15 D27:20,3,True,65,521,True,True,3,False,False,True,False,True,False,True,False,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q3,conv-43,3,3,True,Would Tim enjoy reading books by C. S. Lewis or John Greene?,C. S.Lewis,D1:14 D1:16 D1:18,3,True,61,525,True,True,31,False,False,False,False,False,False,False,False,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q4,conv-43,4,1,False,What books has Tim read?,"Harry Potter, Game of Thrones, the Name of the Wind, The Alchemist, The Hobbit, A Dance with Dragons, and the Wheel of Time.",D11:26 D1:14 D20:21 D22:13 D26:36 D2:7 D6:8,7,True,64,520,True,True,8,False,False,False,False,True,False,True,False,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q5,conv-43,5,3,True,"Based on Tim's collections, what is a shop that he would enjoy visiting in New York city?",House of MinaLima,D2:9,1,True,63,525,True,True,2,False,False,True,True,True,True,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q6,conv-43,6,2,False,In which month's game did John achieve a career-high score in points?,June 2023,D3:1,1,True,65,503,True,True,3,False,False,True,True,True,True,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q7,conv-43,7,1,True,Which geographical locations has Tim been to?,"California, London, the Smoky Mountains",D14:16 D1:18 D3:2,3,True,65,523,True,True,23,False,False,False,False,False,False,False,False,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q8,conv-43,8,3,True,Which outdoor gear company likely signed up John for an endorsement deal?,Under Armour,D25:2 D3:15,2,True,65,503,True,True,7,False,False,False,False,True,False,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q9,conv-43,9,1,True,Which endorsement deals has John been offered?,"basketball shoes and gear deal with Nike, potential sponsorship with Gatorade, Moxie a popular beverage company, outdoor gear company",D25:2 D29:4 D3:13 D3:15,4,True,64,528,True,True,5,False,False,True,False,True,False,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q10,conv-43,10,2,True,When was John in Seattle for a game?,"early August, 2023",D3:19 D5:2,2,True,63,515,True,True,7,False,False,False,False,True,False,True,False,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q11,conv-43,11,1,True,What sports does John like besides basketball?,surfing,D1:7 D2:14 D3:1 D3:25,4,True,65,499,True,True,1,True,False,True,False,True,False,True,False,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q12,conv-43,12,2,True,What year did John start surfing?,2018,D3:27,1,True,65,505,True,True,6,False,False,False,False,True,True,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q13,conv-43,13,1,True,What does Tim do to escape reality?,Read fantasy books.,D2:11 D3:30,2,True,64,528,True,True,8,False,False,False,False,True,False,True,False,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q14,conv-43,14,1,False,What kind of writing does Tim do?,"comments on favorite books in a fantasy literature forum, articles on fantasy novels, studying characters, themes, and making book recommendations, writing a fantasy novel",D15:3 D2:1 D4:3 D4:5,4,True,62,516,True,True,2,False,False,True,False,True,False,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q15,conv-43,15,3,True,Who is Anthony?,"likely John's friend, colleague or family",D4:8,1,True,64,527,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q16,conv-43,16,2,True,After how many weeks did Tim reconnect with the fellow Harry Potter fan from California?,three weeks,D3:2 D5:1,2,True,61,523,True,True,8,False,False,False,False,True,True,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q17,conv-43,17,1,False,How many games has John mentioned winning?,6,D22:4 D23:7 D24:2 D3:3 D5:2,5,True,64,512,True,True,1,True,False,True,False,True,False,True,False,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q18,conv-43,18,1,False,What authors has Tim read books from?,"J.K. Rowling, R.R. Martin, Patrick Rothfuss, Paulo Coelho, and J. R. R. Tolkien.",D1:14 D20:21 D26:36 D2:7 D4:7 D5:15 D:11:26,7,True,61,524,True,False,4,False,False,True,False,True,False,True,False,True,False,True,False
locomo-hindsight,hindsight,rag,conv-43_q19,conv-43,19,3,False,What is a prominent charity organization that John might want to work with and why?,"Good Sports, because they work with Nike, Gatorade, and Under Armour and they aim toprovide youth sports opportunities for kids ages 3-18 in high-need communities.",D3:13 D3:15 D6:15,3,True,65,520,True,True,5,False,False,True,False,True,False,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q20,conv-43,20,2,False,Which city was John in before traveling to Chicago?,Seattle,D3:19 D5:2 D6:1 D6:3,4,True,65,510,True,True,7,False,False,False,False,True,False,True,False,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q21,conv-43,21,1,True,Which US cities does John mention visiting to Tim?,"Seattle, Chicago, New York",D3:19 D6:3 D9:6,3,True,63,532,True,True,2,False,False,True,False,True,False,True,False,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q22,conv-43,22,2,True,When did John meet with his teammates after returning from Chicago?,"August 15, 2023",D7:1,1,True,63,514,True,True,5,False,False,True,True,True,True,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q23,conv-43,23,2,True,When is Tim attending a book conference?,September 2023,D7:6,1,True,64,526,True,True,12,False,False,False,False,False,False,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q24,conv-43,24,2,True,Where was John between August 11 and August 15 2023?,Chicago,D6:1 D6:3 D7:1,3,True,65,526,True,True,4,False,False,True,False,True,True,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q25,conv-43,25,1,True,What similar sports collectible do Tim and John own?,signed basketball,D16:7 D16:9 D7:7 D7:9,4,True,64,518,True,True,10,False,False,False,False,True,False,True,False,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q26,conv-43,26,1,True,Which TV series does Tim mention watching?,"That, Wheel of Time",D17:1 D17:11 D26:36,3,True,61,526,True,True,6,False,False,False,False,True,False,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q27,conv-43,27,3,True,Which popular time management technique does Tim use to prepare for exams?,Pomodoro technique,D18:3 D18:7,2,True,64,530,True,True,8,False,False,False,False,True,True,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q28,conv-43,28,3,False,Which popular music composer's tunes does Tim enjoy playing on the piano?,John Williams,D8:14 D8:16,2,True,64,521,True,True,8,False,False,False,False,True,True,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q29,conv-43,29,1,True,What schools did John play basketball in and how many years was he with his team during high school?,"Middle school, high school, and college and he was with his high school team for 4 years.",D6:13 D9:4,2,True,65,498,True,True,1,True,False,True,False,True,False,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q30,conv-43,30,1,True,Which cities has John been to?,"Seattle, Chicago, New York, and Paris.",D27:36 D3:19 D6:3 D9:6,4,True,65,514,True,True,2,False,False,True,False,True,False,True,False,True,False,True,True
locomo-hindsight,hindsight,rag,conv-43_q31,conv-43,31,2,True,What month did Tim plan on going to Universal Studios?,"September, 2023",D10:9,1,True,64,524,True,True,8,False,False,False,False,True,True,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q32,conv-43,32,3,True,Which US states might Tim be in during September 2023 based on his plans of visiting Universal Studios?,California or Florida,D10:9,1,True,64,522,True,True,2,False,False,True,True,True,True,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q33,conv-43,33,2,True,When does John plan on traveling with his team on a team trip?,"October, 2023",D11:7,1,True,63,510,True,True,6,False,False,False,False,True,True,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q34,conv-43,34,3,False,What could John do after his basketball career?,become a basketball coach since he likes giving back and leadership,D11:19 D26:1 D27:26,3,True,63,514,True,False,29,False,False,False,False,False,False,False,False,True,False,True,False
locomo-hindsight,hindsight,rag,conv-43_q35,conv-43,35,1,True,What outdoor activities does John enjoy?,"Hiking, surfing",D12:6 D3:27,2,True,64,508,True,True,13,False,False,False,False,False,False,True,False,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q36,conv-43,36,1,True,Who is Tim and John's favorite basketball player?,LeBron James,D12:20 D12:22 D16:9,3,True,62,516,True,True,4,False,False,True,False,True,False,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q37,conv-43,37,2,True,Which week did Tim visit the UK for the Harry Potter Conference?,"The week before October 13th, 2023.",D13:1,1,True,61,527,True,True,7,False,False,False,False,True,True,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q38,conv-43,38,1,True,which country has Tim visited most frequently in his travels?,UK,D13:1 D18:1 D1:18,3,True,63,523,True,True,4,False,False,True,False,True,False,True,False,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q39,conv-43,39,2,True,What year did Tim go to the Smoky Mountains?,2022,D14:16,1,True,63,523,True,True,6,False,False,False,False,True,True,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q40,conv-43,40,2,True,Has Tim been to North Carolina and/or Tennesee states in the US?,Yes,D14:16,1,True,63,526,True,True,21,False,False,False,False,False,False,False,False,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q41,conv-43,41,1,True,What kind of fiction stories does Tim write?,Fantasy stories with plot twists,D15:3 D16:1,2,True,61,523,True,True,5,False,False,True,False,True,False,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q42,conv-43,42,1,True,What has John cooked?,"Soup, a slow cooker meal, and honey garlic chicken with roasted veg.",D10:4 D15:30 D15:31 D15:32,4,True,65,523,True,True,9,False,False,False,False,True,False,True,False,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q43,conv-43,43,1,True,What does John like about Lebron James?,"His heart, determination, skills, and leadership.",D12:20 D16:12,2,True,65,508,True,True,7,False,False,False,False,True,True,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q44,conv-43,44,2,True,When did John and his wife go on a European vacation?,"November, 2023.",D16:14,1,True,65,522,True,True,5,False,False,True,True,True,True,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q45,conv-43,45,2,True,Which country was Tim visiting in the second week of November?,UK,D18:1,1,True,64,529,True,True,5,False,False,True,True,True,True,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q46,conv-43,46,2,True,Where was Tim in the week before 16 November 2023?,UK,D18:1,1,True,64,531,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q47,conv-43,47,2,True,When did John get married at a greenhouse?,last week of September 2023,D12:2,1,True,65,517,True,True,4,False,False,True,True,True,True,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q48,conv-43,48,1,False,When did John get an ankle injury in 2023?,"around November 16, 2023",D18:2,1,True,64,513,True,True,14,False,False,False,False,False,False,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q49,conv-43,49,1,True,How many times has John injured his ankle?,two times,D18:2 D19:6,2,True,64,502,True,True,5,False,False,True,False,True,False,True,False,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q50,conv-43,50,1,True,Which book was John reading during his recovery from an ankle injury?,The Alchemist,D18:2 D19:20,2,True,64,514,True,True,3,False,False,True,True,True,True,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q51,conv-43,51,3,False,What kind of yoga for building core strength might John benefit from?,Hatha Yoga,D20:2,1,True,65,512,True,True,5,False,False,True,True,True,True,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q52,conv-43,52,1,True,What does John do to supplement his basketball training?,"Yoga, strength training",D20:2 D8:5,2,True,63,519,True,True,9,False,False,False,False,True,False,True,False,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q53,conv-43,53,3,False,What other exercises can help John with his basketball performance?,"Sprinting, long-distance running, and boxing.",D20:2 D8:5,2,True,63,525,True,True,11,False,False,False,False,False,False,True,False,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q54,conv-43,54,2,True,When did John take a trip to the Rocky Mountains?,2022,D20:40,1,True,65,517,True,True,4,False,False,True,True,True,True,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q55,conv-43,55,2,True,When did John start playing professionally?,"May, 2023",D1:3 D21:4,2,True,65,503,True,True,12,False,False,False,False,False,False,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q56,conv-43,56,2,True,When did Tim start playing the violin?,August 2023,D21:13,1,True,64,521,True,True,44,False,False,False,False,False,False,False,False,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q57,conv-43,57,1,True,What instruments does Tim play?,"piano, violin",D21:11 D8:12,2,True,64,523,True,True,6,False,False,False,False,True,True,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q58,conv-43,58,2,True,When did John attend the Harry Potter trivia?,August 2023.,D22:2 D4:8,2,True,64,530,True,True,1,True,False,True,True,True,True,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q59,conv-43,59,1,True,Which career-high performances did John achieve in 2023?,"highest point score, highest assist",D23:2 D3:1,2,True,65,516,True,True,4,False,False,True,False,True,True,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q60,conv-43,60,2,False,When did John achieve a career-high assist performance?,"December 11, 2023",D23:2,1,True,65,503,True,True,10,False,False,False,False,True,True,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q61,conv-43,61,1,True,What books has John read?,"inpsiring book on dreaming big, The Alchemist, fantasy series, non-fiction books on personal development, Dune",D11:26 D17:9 D19:16 D19:20 D22:12 D4:10,6,True,65,528,True,True,2,False,False,True,False,True,True,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q62,conv-43,62,1,True,What does John do to share his knowledge?,"gives seminars, mentors younger players.",D14:3 D26:1,2,True,64,520,True,True,3,False,False,True,False,True,True,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q63,conv-43,63,2,True,When did John organize a basketball camp for kids?,summer 2023,D26:23,1,True,63,506,True,True,12,False,False,False,False,False,False,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q64,conv-43,64,2,True,Which month was John in Italy?,"December, 2023",D27:2,1,True,65,521,True,True,5,False,False,True,True,True,True,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q65,conv-43,65,1,True,What fantasy movies does Tim like?,"Lord of the Rings, Harry Potter, and Star Wars.",D26:28 D26:32 D27:21 D8:16 D8:18,5,True,64,524,True,True,4,False,False,True,False,True,False,True,False,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q66,conv-43,66,3,False,What is a Star Wars book that Tim might enjoy?,Star Wars: Jedi Apprentice by Judy Blundell and David Farland. It is a highly rated and immersive series about his favorite movies.,D27:19 D27:21,2,True,62,525,True,True,10,False,False,False,False,True,True,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q67,conv-43,67,3,True,What would be a good hobby related to his travel dreams for Tim to pick up?,Writing a travel blog.,D15:3 D27:37 D4:1 D6:6,4,True,65,526,True,False,16,False,False,False,False,False,False,True,False,True,False,True,False
locomo-hindsight,hindsight,rag,conv-43_q68,conv-43,68,2,True,What day did Tim get into his study abroad program?,"Januarty 5, 2024",D28:1,1,True,62,522,True,True,7,False,False,False,False,True,True,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q69,conv-43,69,2,True,When will Tim leave for Ireland?,"February, 2024",D28:1,1,True,65,527,True,True,8,False,False,False,False,True,True,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q70,conv-43,70,3,False,Which Star Wars-related locations would Tim enjoy during his visit to Ireland?,"Skellig Michael, Malin Head, Loop Head, Ceann Sibéal, and Brow Head because they are Star Wars filming locations.",D1:18 D27:21 D28:1,3,True,62,523,True,True,9,False,False,False,False,True,False,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q71,conv-43,71,4,True,"Which team did John sign with on 21 May, 2023?",The Minnesota Wolves,D1:5,1,True,63,507,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q72,conv-43,72,4,True,What is John's position on the team he signed with?,shooting guard,D1:7,1,True,65,503,True,True,16,False,False,False,False,False,False,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q73,conv-43,73,4,True,What challenge did John encounter during pre-season training?,fitting into the new team's style of play,D1:11,1,True,63,515,True,True,5,False,False,True,True,True,True,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q74,conv-43,74,4,True,What aspects of the Harry Potter universe will be discussed in John's fan project collaborations?,"characters, spells, magical creatures",D1:16,1,True,65,524,True,True,5,False,False,True,True,True,True,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q75,conv-43,75,4,True,What forum did Tim join recently?,fantasy literature forum,D2:1,1,True,61,523,True,True,7,False,False,False,False,True,True,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q76,conv-43,76,4,True,What kind of picture did Tim share as part of their Harry Potter book collection?,MinaLima's creation from the Harry Potter films,D2:9,1,True,61,527,True,True,5,False,False,True,True,True,True,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q77,conv-43,77,4,True,What was the highest number of points John scored in a game recently?,40 points,D3:1,1,True,64,507,True,True,3,False,False,True,True,True,True,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q78,conv-43,78,4,True,What did John celebrate at a restaurant with teammates?,a tough win,D3:5,1,True,65,505,True,True,3,False,False,True,True,True,True,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q79,conv-43,79,4,True,What kind of deals did John sign with Nike and Gatorade?,"basketball shoe and gear deal with Nike, potential sponsorship deal with Gatorade",D3:13,1,True,63,513,True,True,5,False,False,True,True,True,True,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q80,conv-43,80,4,True,Which city is John excited to have a game at?,Seattle,D3:19,1,True,65,502,True,True,6,False,False,False,False,True,True,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q81,conv-43,81,4,True,How long has John been surfing?,five years,D3:27,1,True,65,524,True,True,3,False,False,True,True,True,True,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q82,conv-43,82,4,True,How does John feel while surfing?,super exciting and free-feeling,D3:29,1,True,65,515,True,True,2,False,False,True,True,True,True,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q83,conv-43,83,4,True,What kind of articles has Tim been writing about for the online magazine?,"different fantasy novels, characters, themes, and book recommendations",D4:5,1,True,61,526,True,True,2,False,False,True,True,True,True,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q84,conv-43,84,4,True,Which two fantasy novels does Tim particularly enjoy writing about?,Harry Potter and Game of Thrones,D4:7,1,True,61,520,True,True,2,False,False,True,True,True,True,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q85,conv-43,85,4,True,What did Anthony and John end up playing during the charity event?,an intense Harry Potter trivia contest,D4:8,1,True,65,508,True,True,6,False,False,False,False,True,True,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q86,conv-43,86,4,False,What did John share with the person he skyped about?,Characters from Harry Potter,D5:1,1,True,65,512,True,True,45,False,False,False,False,False,False,False,False,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q87,conv-43,87,4,True,How did John describe the team bond?,Awesome,D5:6,1,True,65,502,True,True,8,False,False,False,False,True,True,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q88,conv-43,88,4,True,How did John get introduced to basketball?,Dad signed him up for a local league,D6:13,1,True,63,503,True,True,23,False,False,False,False,False,False,False,False,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q89,conv-43,89,4,True,What is John's number one goal in his basketball career?,Winning a championship,D6:15,1,True,63,514,True,True,28,False,False,False,False,False,False,False,False,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q90,conv-43,90,4,True,What organization is John teaming up with for his charity work?,A local organization helping disadvantaged kids with sports and school,D6:17,1,True,64,522,True,True,3,False,False,True,True,True,True,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q91,conv-43,91,4,True,When did John meet back up with his teammates after his trip in August 2023?,Aug 15th,D7:1,1,True,64,507,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q92,conv-43,92,4,True,What did John's teammates give him when they met on Aug 15th?,a basketball with autographs on it,D7:7,1,True,63,507,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q93,conv-43,93,4,True,Why did John's teammates sign the basketball they gave him?,to show their friendship and appreciation,D7:9,1,True,63,510,True,True,2,False,False,True,True,True,True,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q94,conv-43,94,4,True,What is the main intention behind Tim wanting to attend the book conference?,to learn more about literature and create a stronger bond to it,D7:6,1,True,64,524,True,True,9,False,False,False,False,True,True,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q95,conv-43,95,4,True,What new activity has Tim started learning in August 2023?,play the piano,D8:12,1,True,65,521,True,True,4,False,False,True,True,True,True,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q96,conv-43,96,4,True,Which movie's theme is Tim's favorite to play on the piano?,"""Harry Potter and the Philosopher's Stone""",D8:14 D8:16,2,True,63,523,True,True,5,False,False,True,True,True,True,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q97,conv-43,97,4,True,"What special memory does ""Harry Potter and the Philosopher's Stone"" bring to Tim?",Watching it with his family,D8:16,1,True,64,524,True,True,11,False,False,False,False,False,False,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q98,conv-43,98,4,True,Which movie does Tim mention they enjoy watching during Thanksgiving?,"""Home Alone""",D8:24,1,True,64,526,True,True,8,False,False,False,False,True,True,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q99,conv-43,99,4,True,What tradition does Tim mention they love during Thanksgiving?,Prepping the feast and talking about what they're thankful for,D8:22,1,True,65,525,True,True,17,False,False,False,False,False,False,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q100,conv-43,100,4,True,How long did John and his high school basketball teammates play together?,Four years,D9:4,1,True,63,509,True,True,19,False,False,False,False,False,False,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q101,conv-43,101,4,True,How was John's experience in New York City?,Amazing,D9:8,1,True,65,514,True,True,3,False,False,True,True,True,True,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q102,conv-43,102,4,True,"What did John say about NYC, enticing Tim to visit?","It's got so much to check out - the culture, food - you won't regret it.",D9:10,1,True,64,534,True,True,3,False,False,True,True,True,True,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q103,conv-43,103,4,True,What kind of soup did John make recently?,tasty soup with sage,D10:4 D10:8,2,True,65,523,True,True,6,False,False,False,False,True,True,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q104,conv-43,104,4,True,What spice did John add to the soup for flavor?,sage,D10:8,1,True,65,527,True,True,2,False,False,True,True,True,True,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q105,conv-43,105,4,True,What is Tim excited to see at Universal Studios?,The Harry Potter stuff,D10:11,1,True,64,528,True,True,5,False,False,True,True,True,True,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q106,conv-43,106,4,True,Where are John and his teammates planning to explore on a team trip?,a new city,D11:7,1,True,63,510,True,True,5,False,False,True,True,True,True,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q107,conv-43,107,4,True,What city did Tim suggest to John for the team trip next month?,"Edinburgh, Scotland",D11:10,1,True,63,520,True,True,9,False,False,False,False,True,True,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q108,conv-43,108,4,True,What does John want to do after his basketball career?,"positively influence and inspire others, potentially start a foundation and engage in charity work",D11:19,1,True,63,513,True,True,28,False,False,False,False,False,False,False,False,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q109,conv-43,109,4,True,What advice did Tim give John about picking endorsements?,"Ensure they align with values and brand, look for companies that share the desire to make a change and help others, make sure the endorsement feels authentic",D11:22,1,True,64,519,True,True,12,False,False,False,False,False,False,True,True,True,True,True,True
locomo-hindsight,hindsight,rag,conv-43_q110,conv-43,110,4,True,What book recommendation did Tim give to John for the trip?,A fantasy novel by Patrick Rothfuss,D11:24,1,True,65,536,True,True,7,False,False,False,False,True,True,True,True,True,True,True,True
