family,scenario_id,question_id,relevant_canonical_id,extracted_canonical_ids,qr_canon_exact_hit,qr_canon_normalized_hit,row_canonicalization_b_cubed_f1
scope_contamination,scope_contamination_044,scope_contamination_044-question-off-scope-probe,project-convention-test-command,project-ivy-test-command;workspace-ivy-juniper-default-test-command,0,0,0.8888888889
scope_contamination,scope_contamination_044,scope_contamination_044-question-workspace-probe,project-convention-test-command,project-ivy-test-command;workspace-ivy-juniper-default-test-command,0,0,0.8888888889
scope_contamination,scope_contamination_045,scope_contamination_045-question-off-scope-probe,project-convention-test-command,project-atlas-verification-command;project-beacon-verification-command,0,0,0.8888888889
scope_contamination,scope_contamination_046,scope_contamination_046-question-off-scope-probe,project-convention-test-command,workspace-wide-test-command-convention,0,1,0.8888888889
scope_contamination,scope_contamination_047,scope_contamination_047-question-off-scope-probe,project-convention-test-command,workspace-atlas-beacon-default-test-command,0,0,0.8888888889
scope_contamination,scope_contamination_048,scope_contamination_048-question-off-scope-probe,project-convention-test-command,workspace-granite-harbor-default-test-command,0,0,0.8888888889
scope_contamination,scope_contamination_048,scope_contamination_048-question-workspace-probe,project-convention-test-command,workspace-granite-harbor-default-test-command,0,0,0.8888888889
scope_contamination,scope_contamination_049,scope_contamination_049-question-off-scope-probe,project-convention-test-command,project-convention-project-ember-verification-command;project-convention-project-forge-verification-command,0,0,0.8888888889
scope_contamination,scope_contamination_050,scope_contamination_050-question-off-scope-probe,project-convention-test-command,workspace-wide-test-command-convention,0,1,0.8888888889
scope_contamination,scope_contamination_051,scope_contamination_051-question-off-scope-probe,project-convention-test-command,workspace-atlas-beacon-default-test-command,0,0,0.8888888889
scope_contamination,scope_contamination_052,scope_contamination_052-question-off-scope-probe,project-convention-test-command,workspace-granite-harbor-default-test-command,0,0,0.8888888889
scope_contamination,scope_contamination_052,scope_contamination_052-question-workspace-probe,project-convention-test-command,workspace-granite-harbor-default-test-command,0,0,0.8888888889
scope_contamination,scope_contamination_053,scope_contamination_053-question-off-scope-probe,project-convention-test-command,project-convention-project-cedar-verification-command;project-convention-project-delta-verification-command,0,0,0.8888888889
scope_contamination,scope_contamination_054,scope_contamination_054-question-off-scope-probe,project-convention-test-command,workspace-wide-test-command-convention,0,1,0.8888888889
scope_contamination,scope_contamination_055,scope_contamination_055-question-off-scope-probe,project-convention-test-command,workspace-ivy-juniper-default-test-command,0,0,0.8888888889
scope_contamination,scope_contamination_056,scope_contamination_056-question-off-scope-probe,project-convention-test-command,workspace-cedar-delta-default-test-command,0,0,0.8888888889
scope_contamination,scope_contamination_056,scope_contamination_056-question-workspace-probe,project-convention-test-command,workspace-cedar-delta-default-test-command,0,0,0.8888888889
scope_contamination,scope_contamination_057,scope_contamination_057-question-off-scope-probe,project-convention-test-command,project-convention-project-cedar-verification-command;project-convention-project-delta-verification-command,0,0,0.8888888889
scope_contamination,scope_contamination_058,scope_contamination_058-question-off-scope-probe,project-convention-test-command,workspace-wide-test-command-convention,0,1,0.8888888889
scope_contamination,scope_contamination_059,scope_contamination_059-question-off-scope-probe,project-convention-test-command,workspace-ember-forge-default-test-command,0,0,0.8888888889
scope_contamination,scope_contamination_060,scope_contamination_060-question-off-scope-probe,project-convention-test-command,workspace-atlas-beacon-default-test-command,0,0,0.8888888889
scope_contamination,scope_contamination_060,scope_contamination_060-question-workspace-probe,project-convention-test-command,workspace-atlas-beacon-default-test-command,0,0,0.8888888889
preference_drift,preference_drift_001,preference_drift_001-question-before,user-preference-review-style,user-preference-review-notes-default,0,0,0.8000000000
preference_drift,preference_drift_001,preference_drift_001-question-after,user-preference-review-style,user-preference-review-notes-default,0,0,0.8000000000
preference_drift,preference_drift_002,preference_drift_002-question-before,user-preference-summary-format,temporary-constraint-summary-format;user-preference-summary-format,1,1,0.8000000000
preference_drift,preference_drift_002,preference_drift_002-question-after,user-preference-summary-format,temporary-constraint-summary-format;user-preference-summary-format,1,1,0.8000000000
preference_drift,preference_drift_003,preference_drift_003-question-before,user-preference-summary-format,user-preference-summary-format,1,1,0.8000000000
preference_drift,preference_drift_003,preference_drift_003-question-after,user-preference-summary-format,user-preference-summary-format,1,1,0.8000000000
preference_drift,preference_drift_004,preference_drift_004-question-before,user-preference-status-update-style,temporary-constraint-status-update-brief-one-checkpoint;user-preference-status-update-brief-default,0,1,0.8000000000
preference_drift,preference_drift_004,preference_drift_004-question-after,user-preference-status-update-style,temporary-constraint-status-update-brief-one-checkpoint;user-preference-status-update-brief-default,0,1,0.8000000000
preference_drift,preference_drift_005,preference_drift_005-question-before,user-preference-review-style,user-preference-review-notes-default,0,0,0.8000000000
preference_drift,preference_drift_005,preference_drift_005-question-after,user-preference-review-style,user-preference-review-notes-default,0,0,0.8000000000
preference_drift,preference_drift_006,preference_drift_006-question-before,user-preference-review-style,temporary-constraint-review-notes-one-off;user-preference-review-notes-default,0,0,0.8000000000
preference_drift,preference_drift_006,preference_drift_006-question-after,user-preference-review-style,temporary-constraint-review-notes-one-off;user-preference-review-notes-default,0,0,0.8000000000
preference_drift,preference_drift_007,preference_drift_007-question-before,user-preference-review-style,user-preference-review-notes-default,0,0,0.8000000000
preference_drift,preference_drift_007,preference_drift_007-question-after,user-preference-review-style,user-preference-review-notes-default,0,0,0.8000000000
preference_drift,preference_drift_008,preference_drift_008-question-before,user-preference-status-update-style,temporary-constraint-status-update-brief-one-checkpoint;user-preference-status-update-brief-default,0,1,0.8000000000
preference_drift,preference_drift_008,preference_drift_008-question-after,user-preference-status-update-style,temporary-constraint-status-update-brief-one-checkpoint;user-preference-status-update-brief-default,0,1,0.8000000000
preference_drift,preference_drift_009,preference_drift_009-question-before,user-preference-review-style,user-preference-code-review-notes-default,0,0,0.8000000000
preference_drift,preference_drift_009,preference_drift_009-question-after,user-preference-review-style,user-preference-code-review-notes-default,0,0,0.8000000000
preference_drift,preference_drift_010,preference_drift_010-question-before,user-preference-summary-format,temporary-constraint-summary-format;user-preference-summary-format,1,1,0.8000000000
preference_drift,preference_drift_010,preference_drift_010-question-after,user-preference-summary-format,temporary-constraint-summary-format;user-preference-summary-format,1,1,0.8000000000
preference_drift,preference_drift_011,preference_drift_011-question-before,user-preference-status-update-style,user-preference-status-update-brevity,0,1,0.8000000000
preference_drift,preference_drift_011,preference_drift_011-question-after,user-preference-status-update-style,user-preference-status-update-brevity,0,1,0.8000000000
preference_drift,preference_drift_012,preference_drift_012-question-before,user-preference-summary-format,temporary-constraint-summary-format;user-preference-summary-format,1,1,0.8000000000
preference_drift,preference_drift_012,preference_drift_012-question-after,user-preference-summary-format,temporary-constraint-summary-format;user-preference-summary-format,1,1,0.8000000000
preference_drift,preference_drift_013,preference_drift_013-question-before,user-preference-review-style,user-preference-code-review-notes-default,0,0,0.8000000000
preference_drift,preference_drift_013,preference_drift_013-question-after,user-preference-review-style,user-preference-code-review-notes-default,0,0,0.8000000000
preference_drift,preference_drift_014,preference_drift_014-question-before,user-preference-review-style,temporary-constraint-review-notes-one-off;user-preference-review-notes-default,0,0,0.8000000000
preference_drift,preference_drift_014,preference_drift_014-question-after,user-preference-review-style,temporary-constraint-review-notes-one-off;user-preference-review-notes-default,0,0,0.8000000000
preference_drift,preference_drift_015,preference_drift_015-question-before,user-preference-summary-format,user-preference-summary-format,1,1,0.8000000000
preference_drift,preference_drift_015,preference_drift_015-question-after,user-preference-summary-format,user-preference-summary-format,1,1,0.8000000000
preference_drift,preference_drift_016,preference_drift_016-question-before,user-preference-summary-format,temporary-constraint-summary-format;user-preference-summary-format,1,1,0.8000000000
preference_drift,preference_drift_016,preference_drift_016-question-after,user-preference-summary-format,temporary-constraint-summary-format;user-preference-summary-format,1,1,0.8000000000
preference_drift,preference_drift_017,preference_drift_017-question-before,user-preference-status-update-style,user-preference-status-update-brevity,0,1,0.8000000000
preference_drift,preference_drift_017,preference_drift_017-question-after,user-preference-status-update-style,user-preference-status-update-brevity,0,1,0.8000000000
preference_drift,preference_drift_018,preference_drift_018-question-before,user-preference-review-style,temporary-constraint-review-notes-risk-first-for-one-pr;user-preference-review-notes-default-risk-first,0,0,0.8000000000
preference_drift,preference_drift_018,preference_drift_018-question-after,user-preference-review-style,temporary-constraint-review-notes-risk-first-for-one-pr;user-preference-review-notes-default-risk-first,0,0,0.8000000000
preference_drift,preference_drift_019,preference_drift_019-question-before,user-preference-summary-format,user-preference-summary-format,1,1,0.8000000000
preference_drift,preference_drift_019,preference_drift_019-question-after,user-preference-summary-format,user-preference-summary-format,1,1,0.8000000000
preference_drift,preference_drift_020,preference_drift_020-question-before,user-preference-summary-format,temporary-constraint-summary-format;user-preference-summary-format,1,1,0.8000000000
preference_drift,preference_drift_020,preference_drift_020-question-after,user-preference-summary-format,temporary-constraint-summary-format;user-preference-summary-format,1,1,0.8000000000
preference_drift,preference_drift_021,preference_drift_021-question-before,user-preference-summary-format,user-preference-summary-format,1,1,0.8000000000
preference_drift,preference_drift_021,preference_drift_021-question-after,user-preference-summary-format,user-preference-summary-format,1,1,0.8000000000
preference_drift,preference_drift_022,preference_drift_022-question-before,user-preference-status-update-style,temporary-constraint-status-update-brief-one-checkpoint;user-preference-status-update-brief-default,0,1,0.8000000000
preference_drift,preference_drift_022,preference_drift_022-question-after,user-preference-status-update-style,temporary-constraint-status-update-brief-one-checkpoint;user-preference-status-update-brief-default,0,1,0.8000000000
preference_drift,preference_drift_023,preference_drift_023-question-before,user-preference-review-style,user-preference-review-notes-default,0,0,0.8000000000
preference_drift,preference_drift_023,preference_drift_023-question-after,user-preference-review-style,user-preference-review-notes-default,0,0,0.8000000000
preference_drift,preference_drift_024,preference_drift_024-question-before,user-preference-review-style,temporary-constraint-review-notes-risk-first-for-one-pr;user-preference-review-notes-default-risk-first,0,0,0.8000000000
preference_drift,preference_drift_024,preference_drift_024-question-after,user-preference-review-style,temporary-constraint-review-notes-risk-first-for-one-pr;user-preference-review-notes-default-risk-first,0,0,0.8000000000
preference_drift,preference_drift_025,preference_drift_025-question-before,user-preference-summary-format,user-preference-summary-format,1,1,0.8000000000
preference_drift,preference_drift_025,preference_drift_025-question-after,user-preference-summary-format,user-preference-summary-format,1,1,0.8000000000
preference_drift,preference_drift_026,preference_drift_026-question-before,user-preference-status-update-style,temporary-constraint-status-update-briefness-session;user-preference-status-update-briefness,0,1,0.8000000000
preference_drift,preference_drift_026,preference_drift_026-question-after,user-preference-status-update-style,temporary-constraint-status-update-briefness-session;user-preference-status-update-briefness,0,1,0.8000000000
preference_drift,preference_drift_027,preference_drift_027-question-before,user-preference-status-update-style,user-preference-status-update-brevity,0,1,0.8000000000
preference_drift,preference_drift_027,preference_drift_027-question-after,user-preference-status-update-style,user-preference-status-update-brevity,0,1,0.8000000000
preference_drift,preference_drift_028,preference_drift_028-question-before,user-preference-status-update-style,temporary-constraint-status-update-brief-one-checkpoint;user-preference-status-update-brief-default,0,1,0.8000000000
preference_drift,preference_drift_028,preference_drift_028-question-after,user-preference-status-update-style,temporary-constraint-status-update-brief-one-checkpoint;user-preference-status-update-brief-default,0,1,0.8000000000
preference_drift,preference_drift_029,preference_drift_029-question-before,user-preference-review-style,user-preference-code-review-notes-default,0,0,0.8000000000
preference_drift,preference_drift_029,preference_drift_029-question-after,user-preference-review-style,user-preference-code-review-notes-default,0,0,0.8000000000
preference_drift,preference_drift_030,preference_drift_030-question-before,user-preference-review-style,temporary-constraint-review-notes-one-off;user-preference-review-notes-default,0,0,0.8000000000
preference_drift,preference_drift_030,preference_drift_030-question-after,user-preference-review-style,temporary-constraint-review-notes-one-off;user-preference-review-notes-default,0,0,0.8000000000
preference_drift,preference_drift_031,preference_drift_031-question-before,user-preference-summary-format,user-preference-summary-format,1,1,0.8000000000
preference_drift,preference_drift_031,preference_drift_031-question-after,user-preference-summary-format,user-preference-summary-format,1,1,0.8000000000
preference_drift,preference_drift_032,preference_drift_032-question-before,user-preference-summary-format,temporary-constraint-summary-format;user-preference-summary-format,1,1,0.8000000000
preference_drift,preference_drift_032,preference_drift_032-question-after,user-preference-summary-format,temporary-constraint-summary-format;user-preference-summary-format,1,1,0.8000000000
preference_drift,preference_drift_033,preference_drift_033-question-before,user-preference-summary-format,user-preference-summary-format,1,1,0.8000000000
preference_drift,preference_drift_033,preference_drift_033-question-after,user-preference-summary-format,user-preference-summary-format,1,1,0.8000000000
preference_drift,preference_drift_034,preference_drift_034-question-before,user-preference-status-update-style,temporary-constraint-status-update-briefness;user-preference-status-update-briefness,0,1,0.8000000000
preference_drift,preference_drift_034,preference_drift_034-question-after,user-preference-status-update-style,temporary-constraint-status-update-briefness;user-preference-status-update-briefness,0,1,0.8000000000
preference_drift,preference_drift_035,preference_drift_035-question-before,user-preference-review-style,user-preference-code-review-notes-default,0,0,0.8000000000
preference_drift,preference_drift_035,preference_drift_035-question-after,user-preference-review-style,user-preference-code-review-notes-default,0,0,0.8000000000
preference_drift,preference_drift_036,preference_drift_036-question-before,user-preference-status-update-style,temporary-constraint-status-update-brief-one-checkpoint;user-preference-status-update-brief-default,0,1,0.8000000000
preference_drift,preference_drift_036,preference_drift_036-question-after,user-preference-status-update-style,temporary-constraint-status-update-brief-one-checkpoint;user-preference-status-update-brief-default,0,1,0.8000000000
preference_drift,preference_drift_037,preference_drift_037-question-before,user-preference-summary-format,user-preference-summary-format,1,1,0.8000000000
preference_drift,preference_drift_037,preference_drift_037-question-after,user-preference-summary-format,user-preference-summary-format,1,1,0.8000000000
preference_drift,preference_drift_038,preference_drift_038-question-before,user-preference-status-update-style,temporary-constraint-status-update-brief-one-checkpoint;user-preference-status-update-brief-default,0,1,0.8000000000
preference_drift,preference_drift_038,preference_drift_038-question-after,user-preference-status-update-style,temporary-constraint-status-update-brief-one-checkpoint;user-preference-status-update-brief-default,0,1,0.8000000000
preference_drift,preference_drift_039,preference_drift_039-question-before,user-preference-summary-format,user-preference-summary-format,1,1,0.8000000000
preference_drift,preference_drift_039,preference_drift_039-question-after,user-preference-summary-format,user-preference-summary-format,1,1,0.8000000000
preference_drift,preference_drift_040,preference_drift_040-question-before,user-preference-status-update-style,temporary-constraint-status-update-briefness;user-preference-status-update-briefness,0,1,0.8000000000
preference_drift,preference_drift_040,preference_drift_040-question-after,user-preference-status-update-style,temporary-constraint-status-update-briefness;user-preference-status-update-briefness,0,1,0.8000000000
preference_drift,preference_drift_041,preference_drift_041-question-before,user-preference-review-style,user-preference-code-review-notes-default,0,0,0.8000000000
preference_drift,preference_drift_041,preference_drift_041-question-after,user-preference-review-style,user-preference-code-review-notes-default,0,0,0.8000000000
preference_drift,preference_drift_042,preference_drift_042-question-before,user-preference-status-update-style,temporary-constraint-status-update-briefness;user-preference-status-update-briefness,0,1,0.8000000000
preference_drift,preference_drift_042,preference_drift_042-question-after,user-preference-status-update-style,temporary-constraint-status-update-briefness;user-preference-status-update-briefness,0,1,0.8000000000
preference_drift,preference_drift_043,preference_drift_043-question-before,user-preference-review-style,user-preference-code-review-notes-default,0,0,0.8000000000
preference_drift,preference_drift_043,preference_drift_043-question-after,user-preference-review-style,user-preference-code-review-notes-default,0,0,0.8000000000
preference_drift,preference_drift_044,preference_drift_044-question-before,user-preference-status-update-style,temporary-constraint-status-update-briefness;user-preference-status-update-briefness,0,1,0.8000000000
preference_drift,preference_drift_044,preference_drift_044-question-after,user-preference-status-update-style,temporary-constraint-status-update-briefness;user-preference-status-update-briefness,0,1,0.8000000000
preference_drift,preference_drift_045,preference_drift_045-question-before,user-preference-review-style,user-preference-code-review-notes-default,0,0,0.8000000000
preference_drift,preference_drift_045,preference_drift_045-question-after,user-preference-review-style,user-preference-code-review-notes-default,0,0,0.8000000000
preference_drift,preference_drift_046,preference_drift_046-question-before,user-preference-status-update-style,temporary-constraint-status-update-briefness;user-preference-status-update-briefness,0,1,0.8000000000
preference_drift,preference_drift_046,preference_drift_046-question-after,user-preference-status-update-style,temporary-constraint-status-update-briefness;user-preference-status-update-briefness,0,1,0.8000000000
preference_drift,preference_drift_047,preference_drift_047-question-before,user-preference-review-style,user-preference-code-review-notes-default,0,0,0.8000000000
preference_drift,preference_drift_047,preference_drift_047-question-after,user-preference-review-style,user-preference-code-review-notes-default,0,0,0.8000000000
preference_drift,preference_drift_048,preference_drift_048-question-before,user-preference-status-update-style,temporary-constraint-status-update-brief-one-checkpoint;user-preference-status-update-brief-default,0,1,0.8000000000
preference_drift,preference_drift_048,preference_drift_048-question-after,user-preference-status-update-style,temporary-constraint-status-update-brief-one-checkpoint;user-preference-status-update-brief-default,0,1,0.8000000000
preference_drift,preference_drift_049,preference_drift_049-question-before,user-preference-summary-format,user-preference-summary-format,1,1,0.8000000000
preference_drift,preference_drift_049,preference_drift_049-question-after,user-preference-summary-format,user-preference-summary-format,1,1,0.8000000000
preference_drift,preference_drift_050,preference_drift_050-question-before,user-preference-review-style,temporary-constraint-review-notes-direct-risk-first-for-one-pr;user-preference-review-notes-direct-risk-first,0,0,0.8000000000
preference_drift,preference_drift_050,preference_drift_050-question-after,user-preference-review-style,temporary-constraint-review-notes-direct-risk-first-for-one-pr;user-preference-review-notes-direct-risk-first,0,0,0.8000000000
preference_drift,preference_drift_051,preference_drift_051-question-before,user-preference-summary-format,user-preference-summary-format,1,1,0.8000000000
preference_drift,preference_drift_051,preference_drift_051-question-after,user-preference-summary-format,user-preference-summary-format,1,1,0.8000000000
preference_drift,preference_drift_052,preference_drift_052-question-before,user-preference-status-update-style,temporary-constraint-status-update-briefness-session;user-preference-status-update-briefness,0,1,0.8000000000
preference_drift,preference_drift_052,preference_drift_052-question-after,user-preference-status-update-style,temporary-constraint-status-update-briefness-session;user-preference-status-update-briefness,0,1,0.8000000000
preference_drift,preference_drift_053,preference_drift_053-question-before,user-preference-review-style,user-preference-code-review-notes-default,0,0,0.8000000000
preference_drift,preference_drift_053,preference_drift_053-question-after,user-preference-review-style,user-preference-code-review-notes-default,0,0,0.8000000000
preference_drift,preference_drift_054,preference_drift_054-question-before,user-preference-status-update-style,temporary-constraint-status-update-briefness-session;user-preference-status-update-briefness,0,1,0.8000000000
preference_drift,preference_drift_054,preference_drift_054-question-after,user-preference-status-update-style,temporary-constraint-status-update-briefness-session;user-preference-status-update-briefness,0,1,0.8000000000
preference_drift,preference_drift_055,preference_drift_055-question-before,user-preference-review-style,user-preference-code-review-notes-default,0,0,0.8000000000
preference_drift,preference_drift_055,preference_drift_055-question-after,user-preference-review-style,user-preference-code-review-notes-default,0,0,0.8000000000
preference_drift,preference_drift_056,preference_drift_056-question-before,user-preference-status-update-style,temporary-constraint-status-update-briefness-session;user-preference-status-update-briefness,0,1,0.8000000000
preference_drift,preference_drift_056,preference_drift_056-question-after,user-preference-status-update-style,temporary-constraint-status-update-briefness-session;user-preference-status-update-briefness,0,1,0.8000000000
preference_drift,preference_drift_057,preference_drift_057-question-before,user-preference-status-update-style,user-preference-status-update-brevity,0,1,0.8000000000
preference_drift,preference_drift_057,preference_drift_057-question-after,user-preference-status-update-style,user-preference-status-update-brevity,0,1,0.8000000000
preference_drift,preference_drift_058,preference_drift_058-question-before,user-preference-summary-format,temporary-constraint-summary-format;user-preference-summary-format,1,1,0.8000000000
preference_drift,preference_drift_058,preference_drift_058-question-after,user-preference-summary-format,temporary-constraint-summary-format;user-preference-summary-format,1,1,0.8000000000
preference_drift,preference_drift_059,preference_drift_059-question-before,user-preference-summary-format,user-preference-summary-format,1,1,0.8000000000
preference_drift,preference_drift_059,preference_drift_059-question-after,user-preference-summary-format,user-preference-summary-format,1,1,0.8000000000
preference_drift,preference_drift_060,preference_drift_060-question-before,user-preference-summary-format,temporary-constraint-summary-format;user-preference-summary-format,1,1,0.8000000000
preference_drift,preference_drift_060,preference_drift_060-question-after,user-preference-summary-format,temporary-constraint-summary-format;user-preference-summary-format,1,1,0.8000000000
useful_pending_memory,useful_pending_001,useful_pending_001-question-pending-probe,useful-pending-project-command,project-atlas-pre-merge-check-command,0,0,1.0000000000
useful_pending_memory,useful_pending_002,useful_pending_002-question-pending-probe,useful-pending-project-command,project-granite-pre-merge-checks-command,0,0,1.0000000000
useful_pending_memory,useful_pending_003,useful_pending_003-question-pending-probe,useful-pending-project-command,project-atlas-pre-merge-check-command,0,0,1.0000000000
useful_pending_memory,useful_pending_004,useful_pending_004-question-pending-probe,useful-pending-project-command,project-granite-pre-merge-checks-command,0,0,1.0000000000
useful_pending_memory,useful_pending_005,useful_pending_005-question-pending-probe,useful-pending-project-command,project-convention-pre-merge-checks-command-project-cedar,0,0,1.0000000000
useful_pending_memory,useful_pending_006,useful_pending_006-question-pending-probe,useful-pending-project-command,project-atlas-pre-merge-check-command,0,0,1.0000000000
useful_pending_memory,useful_pending_007,useful_pending_007-question-pending-probe,useful-pending-project-command,project-convention-pre-merge-checks-command-project-cedar,0,0,1.0000000000
useful_pending_memory,useful_pending_008,useful_pending_008-question-pending-probe,useful-pending-project-command,project-atlas-pre-merge-check-command,0,0,1.0000000000
useful_pending_memory,useful_pending_009,useful_pending_009-question-pending-probe,useful-pending-project-command,project-convention-project-ivy-pre-merge-check-command,0,0,1.0000000000
useful_pending_memory,useful_pending_010,useful_pending_010-question-pending-probe,useful-pending-project-command,project-convention-pre-merge-checks-project-cedar,0,0,1.0000000000
useful_pending_memory,useful_pending_011,useful_pending_011-question-pending-probe,useful-pending-project-command,project-convention-pre-merge-checks-command-project-cedar,0,0,1.0000000000
useful_pending_memory,useful_pending_012,useful_pending_012-question-pending-probe,useful-pending-project-command,project-convention-pre-merge-checks-project-cedar,0,0,1.0000000000
useful_pending_memory,useful_pending_013,useful_pending_013-question-pending-probe,useful-pending-project-command,project-atlas-pre-merge-check-command,0,0,1.0000000000
useful_pending_memory,useful_pending_014,useful_pending_014-question-pending-probe,useful-pending-project-command,project-atlas-pre-merge-check-command,0,0,1.0000000000
useful_pending_memory,useful_pending_015,useful_pending_015-question-pending-probe,useful-pending-project-command,project-convention-pre-merge-checks-command-project-cedar,0,0,1.0000000000
useful_pending_memory,useful_pending_016,useful_pending_016-question-pending-probe,useful-pending-project-command,project-convention-pre-merge-checks-project-cedar,0,0,1.0000000000
useful_pending_memory,useful_pending_017,useful_pending_017-question-pending-probe,useful-pending-project-command,project-convention-project-ivy-pre-merge-check-command,0,0,1.0000000000
useful_pending_memory,useful_pending_018,useful_pending_018-question-pending-probe,useful-pending-project-command,project-granite-pre-merge-checks-command,0,0,1.0000000000
useful_pending_memory,useful_pending_019,useful_pending_019-question-pending-probe,useful-pending-project-command,project-convention-project-ivy-pre-merge-check-command,0,0,1.0000000000
useful_pending_memory,useful_pending_020,useful_pending_020-question-pending-probe,useful-pending-project-command,project-granite-pre-merge-checks-command,0,0,1.0000000000
useful_pending_memory,useful_pending_021,useful_pending_021-question-pending-probe,useful-pending-project-command,project-convention-pre-merge-checks-command-project-cedar,0,0,1.0000000000
useful_pending_memory,useful_pending_022,useful_pending_022-question-pending-probe,useful-pending-project-command,project-ivy-pre-merge-checks-command,0,0,1.0000000000
useful_pending_memory,useful_pending_023,useful_pending_023-question-pending-probe,useful-pending-project-command,project-atlas-pre-merge-check-command,0,0,1.0000000000
useful_pending_memory,useful_pending_024,useful_pending_024-question-pending-probe,useful-pending-project-command,project-atlas-pre-merge-check-command,0,0,1.0000000000
useful_pending_memory,useful_pending_025,useful_pending_025-question-pending-probe,useful-pending-project-command,project-atlas-pre-merge-check-command,0,0,1.0000000000
useful_pending_memory,useful_pending_026,useful_pending_026-question-pending-probe,useful-pending-project-command,project-granite-pre-merge-checks-command,0,0,1.0000000000
useful_pending_memory,useful_pending_027,useful_pending_027-question-pending-probe,useful-pending-project-command,project-convention-pre-merge-checks-command-project-ember,0,0,1.0000000000
useful_pending_memory,useful_pending_028,useful_pending_028-question-pending-probe,useful-pending-project-command,project-convention-pre-merge-checks-project-cedar,0,0,1.0000000000
useful_pending_memory,useful_pending_029,useful_pending_029-question-pending-probe,useful-pending-project-command,project-convention-pre-merge-checks-command-project-cedar,0,0,1.0000000000
useful_pending_memory,useful_pending_030,useful_pending_030-question-pending-probe,useful-pending-project-command,project-ember-pre-merge-checks-command,0,0,1.0000000000
useful_pending_memory,useful_pending_031,useful_pending_031-question-pending-probe,useful-pending-project-command,project-granite-pre-merge-check-command,0,0,1.0000000000
useful_pending_memory,useful_pending_032,useful_pending_032-question-pending-probe,useful-pending-project-command,project-ember-pre-merge-checks-command,0,0,1.0000000000
useful_pending_memory,useful_pending_033,useful_pending_033-question-pending-probe,useful-pending-project-command,project-convention-project-ivy-pre-merge-check-command,0,0,1.0000000000
useful_pending_memory,useful_pending_034,useful_pending_034-question-pending-probe,useful-pending-project-command,project-convention-pre-merge-checks-project-cedar,0,0,1.0000000000
useful_pending_memory,useful_pending_035,useful_pending_035-question-pending-probe,useful-pending-project-command,project-convention-pre-merge-checks-command-project-cedar,0,0,1.0000000000
useful_pending_memory,useful_pending_036,useful_pending_036-question-pending-probe,useful-pending-project-command,project-convention-pre-merge-checks-project-cedar,0,0,1.0000000000
useful_pending_memory,useful_pending_037,useful_pending_037-question-pending-probe,useful-pending-project-command,project-granite-pre-merge-check-command,0,0,1.0000000000
useful_pending_memory,useful_pending_038,useful_pending_038-question-pending-probe,useful-pending-project-command,project-ivy-pre-merge-checks-command,0,0,1.0000000000
useful_pending_memory,useful_pending_039,useful_pending_039-question-pending-probe,useful-pending-project-command,project-convention-project-ivy-pre-merge-check-command,0,0,1.0000000000
useful_pending_memory,useful_pending_040,useful_pending_040-question-pending-probe,useful-pending-project-command,project-atlas-pre-merge-check-command,0,0,1.0000000000
useful_pending_memory,useful_pending_041,useful_pending_041-question-pending-probe,useful-pending-project-command,project-atlas-pre-merge-check-command,0,0,1.0000000000
useful_pending_memory,useful_pending_042,useful_pending_042-question-pending-probe,useful-pending-project-command,project-convention-pre-merge-checks-project-cedar,0,0,1.0000000000
useful_pending_memory,useful_pending_043,useful_pending_043-question-pending-probe,useful-pending-project-command,project-convention-pre-merge-checks-command-project-ember,0,0,1.0000000000
useful_pending_memory,useful_pending_044,useful_pending_044-question-pending-probe,useful-pending-project-command,project-convention-pre-merge-checks-project-cedar,0,0,1.0000000000
useful_pending_memory,useful_pending_045,useful_pending_045-question-pending-probe,useful-pending-project-command,project-convention-pre-merge-checks-command-project-cedar,0,0,1.0000000000
useful_pending_memory,useful_pending_046,useful_pending_046-question-pending-probe,useful-pending-project-command,project-convention-pre-merge-checks-project-cedar,0,0,1.0000000000
useful_pending_memory,useful_pending_047,useful_pending_047-question-pending-probe,useful-pending-project-command,project-granite-pre-merge-check-command,0,0,1.0000000000
useful_pending_memory,useful_pending_048,useful_pending_048-question-pending-probe,useful-pending-project-command,project-atlas-pre-merge-check-command,0,0,1.0000000000
useful_pending_memory,useful_pending_049,useful_pending_049-question-pending-probe,useful-pending-project-command,project-atlas-pre-merge-check-command,0,0,1.0000000000
useful_pending_memory,useful_pending_050,useful_pending_050-question-pending-probe,useful-pending-project-command,project-ivy-pre-merge-checks-command,0,0,1.0000000000
useful_pending_memory,useful_pending_051,useful_pending_051-question-pending-probe,useful-pending-project-command,project-granite-pre-merge-check-command,0,0,1.0000000000
useful_pending_memory,useful_pending_052,useful_pending_052-question-pending-probe,useful-pending-project-command,project-convention-pre-merge-checks-project-cedar,0,0,1.0000000000
useful_pending_memory,useful_pending_053,useful_pending_053-question-pending-probe,useful-pending-project-command,project-convention-pre-merge-checks-command-project-cedar,0,0,1.0000000000
useful_pending_memory,useful_pending_054,useful_pending_054-question-pending-probe,useful-pending-project-command,project-granite-pre-merge-checks-command,0,0,1.0000000000
useful_pending_memory,useful_pending_055,useful_pending_055-question-pending-probe,useful-pending-project-command,project-convention-pre-merge-checks-command-project-ember,0,0,1.0000000000
useful_pending_memory,useful_pending_056,useful_pending_056-question-pending-probe,useful-pending-project-command,project-convention-pre-merge-checks-project-cedar,0,0,1.0000000000
