cell_id,policy_name,case_id,scenario_id,answer_correct,candidate_answer,predicted_session_ids_ranked,resolved_candidate_ids,used_memory_ids,used_pending,gold_evidence_count,predicted_session_count,any_hit_all_context,all_hit_all_context,first_gold_rank,any_hit_at_1,all_hit_at_1,any_hit_at_5,all_hit_at_5,any_hit_at_10,all_hit_at_10,any_hit_at_20,all_hit_at_20,any_hit_at_50,all_hit_at_50
primary_contract,no_memory_lite,5a4f22c0,longmemeval_5a4f22c0,False,No memory available.,[],[],[],False,2,0,False,False,,False,False,False,False,False,False,False,False,False,False
primary_contract,no_memory_lite,5c40ec5b,longmemeval_5c40ec5b,False,No memory available.,[],[],[],False,2,0,False,False,,False,False,False,False,False,False,False,False,False,False
primary_contract,no_memory_lite,603deb26,longmemeval_603deb26,False,No memory available.,[],[],[],False,2,0,False,False,,False,False,False,False,False,False,False,False,False,False
primary_contract,no_memory_lite,6071bd76,longmemeval_6071bd76,False,No memory available.,[],[],[],False,2,0,False,False,,False,False,False,False,False,False,False,False,False,False
primary_contract,no_memory_lite,618f13b2,longmemeval_618f13b2,False,No memory available.,[],[],[],False,2,0,False,False,,False,False,False,False,False,False,False,False,False,False
primary_contract,no_memory_lite,69fee5aa,longmemeval_69fee5aa,False,No memory available.,[],[],[],False,2,0,False,False,,False,False,False,False,False,False,False,False,False,False
primary_contract,no_memory_lite,6a1eabeb,longmemeval_6a1eabeb,False,No memory available.,[],[],[],False,2,0,False,False,,False,False,False,False,False,False,False,False,False,False
primary_contract,no_memory_lite,6a27ffc2,longmemeval_6a27ffc2,False,No memory available.,[],[],[],False,2,0,False,False,,False,False,False,False,False,False,False,False,False,False
primary_contract,no_memory_lite,6aeb4375,longmemeval_6aeb4375,False,No memory available.,[],[],[],False,2,0,False,False,,False,False,False,False,False,False,False,False,False,False
primary_contract,no_memory_lite,71315a70,longmemeval_71315a70,False,No memory available.,[],[],[],False,2,0,False,False,,False,False,False,False,False,False,False,False,False,False
primary_contract,no_memory_lite,72e3ee87,longmemeval_72e3ee87,False,No memory available.,[],[],[],False,2,0,False,False,,False,False,False,False,False,False,False,False,False,False
primary_contract,no_memory_lite,7401057b,longmemeval_7401057b,False,No memory available.,[],[],[],False,2,0,False,False,,False,False,False,False,False,False,False,False,False,False
primary_contract,no_memory_lite,7a87bd0c,longmemeval_7a87bd0c,False,No memory available.,[],[],[],False,2,0,False,False,,False,False,False,False,False,False,False,False,False,False
primary_contract,no_memory_lite,7e974930,longmemeval_7e974930,False,No memory available.,[],[],[],False,2,0,False,False,,False,False,False,False,False,False,False,False,False,False
primary_contract,no_memory_lite,830ce83f,longmemeval_830ce83f,False,No memory available.,[],[],[],False,2,0,False,False,,False,False,False,False,False,False,False,False,False,False
primary_contract,no_memory_lite,852ce960,longmemeval_852ce960,False,No memory available.,[],[],[],False,2,0,False,False,,False,False,False,False,False,False,False,False,False,False
primary_contract,no_memory_lite,89941a93,longmemeval_89941a93,False,No memory available.,[],[],[],False,2,0,False,False,,False,False,False,False,False,False,False,False,False,False
primary_contract,no_memory_lite,89941a94,longmemeval_89941a94,False,No memory available.,[],[],[],False,2,0,False,False,,False,False,False,False,False,False,False,False,False,False
primary_contract,no_memory_lite,8fb83627,longmemeval_8fb83627,False,No memory available.,[],[],[],False,2,0,False,False,,False,False,False,False,False,False,False,False,False,False
primary_contract,no_memory_lite,945e3d21,longmemeval_945e3d21,False,No memory available.,[],[],[],False,2,0,False,False,,False,False,False,False,False,False,False,False,False,False
primary_contract,no_memory_lite,9bbe84a2,longmemeval_9bbe84a2,False,No memory available.,[],[],[],False,2,0,False,False,,False,False,False,False,False,False,False,False,False,False
primary_contract,no_memory_lite,9ea5eabc,longmemeval_9ea5eabc,False,No memory available.,[],[],[],False,2,0,False,False,,False,False,False,False,False,False,False,False,False,False
primary_contract,no_memory_lite,a1eacc2a,longmemeval_a1eacc2a,False,No memory available.,[],[],[],False,2,0,False,False,,False,False,False,False,False,False,False,False,False,False
primary_contract,no_memory_lite,a2f3aa27,longmemeval_a2f3aa27,False,No memory available.,[],[],[],False,2,0,False,False,,False,False,False,False,False,False,False,False,False,False
primary_contract,no_memory_lite,affe2881,longmemeval_affe2881,False,No memory available.,[],[],[],False,2,0,False,False,,False,False,False,False,False,False,False,False,False,False
primary_contract,no_memory_lite,b01defab,longmemeval_b01defab,False,No memory available.,[],[],[],False,2,0,False,False,,False,False,False,False,False,False,False,False,False,False
primary_contract,no_memory_lite,b6019101,longmemeval_b6019101,False,No memory available.,[],[],[],False,2,0,False,False,,False,False,False,False,False,False,False,False,False,False
primary_contract,no_memory_lite,ba61f0b9,longmemeval_ba61f0b9,False,No memory available.,[],[],[],False,2,0,False,False,,False,False,False,False,False,False,False,False,False,False
primary_contract,no_memory_lite,c4ea545c,longmemeval_c4ea545c,False,No memory available.,[],[],[],False,2,0,False,False,,False,False,False,False,False,False,False,False,False,False
primary_contract,no_memory_lite,c6853660,longmemeval_c6853660,False,No memory available.,[],[],[],False,2,0,False,False,,False,False,False,False,False,False,False,False,False,False
primary_contract,no_memory_lite,c7dc5443,longmemeval_c7dc5443,False,No memory available.,[],[],[],False,2,0,False,False,,False,False,False,False,False,False,False,False,False,False
primary_contract,no_memory_lite,cc5ded98,longmemeval_cc5ded98,False,No memory available.,[],[],[],False,2,0,False,False,,False,False,False,False,False,False,False,False,False,False
primary_contract,no_memory_lite,ce6d2d27,longmemeval_ce6d2d27,False,No memory available.,[],[],[],False,2,0,False,False,,False,False,False,False,False,False,False,False,False,False
primary_contract,no_memory_lite,cf22b7bf,longmemeval_cf22b7bf,False,No memory available.,[],[],[],False,2,0,False,False,,False,False,False,False,False,False,False,False,False,False
primary_contract,no_memory_lite,d7c942c3,longmemeval_d7c942c3,False,No memory available.,[],[],[],False,2,0,False,False,,False,False,False,False,False,False,False,False,False,False
primary_contract,no_memory_lite,dad224aa,longmemeval_dad224aa,False,No memory available.,[],[],[],False,2,0,False,False,,False,False,False,False,False,False,False,False,False,False
primary_contract,no_memory_lite,db467c8c,longmemeval_db467c8c,False,No memory available.,[],[],[],False,2,0,False,False,,False,False,False,False,False,False,False,False,False,False
primary_contract,no_memory_lite,dfde3500,longmemeval_dfde3500,False,No memory available.,[],[],[],False,2,0,False,False,,False,False,False,False,False,False,False,False,False,False
primary_contract,no_memory_lite,e493bb7c,longmemeval_e493bb7c,False,No memory available.,[],[],[],False,2,0,False,False,,False,False,False,False,False,False,False,False,False,False
primary_contract,no_memory_lite,e61a7584,longmemeval_e61a7584,False,No memory available.,[],[],[],False,2,0,False,False,,False,False,False,False,False,False,False,False,False,False
primary_contract,no_memory_lite,e66b632c,longmemeval_e66b632c,False,No memory available.,[],[],[],False,2,0,False,False,,False,False,False,False,False,False,False,False,False,False
primary_contract,no_memory_lite,eace081b,longmemeval_eace081b,False,No memory available.,[],[],[],False,2,0,False,False,,False,False,False,False,False,False,False,False,False,False
primary_contract,no_memory_lite,ed4ddc30,longmemeval_ed4ddc30,False,No memory available.,[],[],[],False,2,0,False,False,,False,False,False,False,False,False,False,False,False,False
primary_contract,no_memory_lite,f685340e,longmemeval_f685340e,False,No memory available.,[],[],[],False,2,0,False,False,,False,False,False,False,False,False,False,False,False,False
primary_contract,no_memory_lite,f9e8c073,longmemeval_f9e8c073,False,No memory available.,[],[],[],False,2,0,False,False,,False,False,False,False,False,False,False,False,False,False
primary_contract,mem0_lite,01493427,longmemeval_01493427,False,[durable] lme-new-postcards-added-collection-since-started-collecting-again (confidence 0.73),"[""answer_a7b44747_1"", ""answer_a7b44747_2""]","[""longmemeval_01493427::obs_0::0"", ""longmemeval_01493427::obs_1::0""]","[""memory-longmemeval_01493427::obs_0::0""]",False,2,2,True,True,1,True,False,True,True,True,True,True,True,True,True
primary_contract,mem0_lite,031748ae,longmemeval_031748ae,False,[durable] lme-engineers-lead-just-started-new-role-as-senior-software-engineer (confidence 0.73),"[""answer_8748f791_1"", ""answer_8748f791_2""]","[""longmemeval_031748ae::obs_0::0"", ""longmemeval_031748ae::obs_1::0""]","[""memory-longmemeval_031748ae::obs_0::0""]",False,2,2,True,True,1,True,False,True,True,True,True,True,True,True,True
primary_contract,mem0_lite,06db6396,longmemeval_06db6396,False,[durable] lme-projects-completed-since-starting-painting-classes (confidence 0.73),"[""answer_da72b1b4_1"", ""answer_da72b1b4_2""]","[""longmemeval_06db6396::obs_0::0"", ""longmemeval_06db6396::obs_1::0""]","[""memory-longmemeval_06db6396::obs_0::0""]",False,2,2,True,True,1,True,False,True,True,True,True,True,True,True,True
primary_contract,mem0_lite,07741c44,longmemeval_07741c44,False,[durable] lme-initially-keep-old-sneakers (confidence 0.73),"[""answer_7e9ad7b4_1"", ""answer_7e9ad7b4_2""]","[""longmemeval_07741c44::obs_0::0"", ""longmemeval_07741c44::obs_1::0""]","[""memory-longmemeval_07741c44::obs_0::0""]",False,2,2,True,True,1,True,False,True,True,True,True,True,True,True,True
primary_contract,mem0_lite,07741c45,longmemeval_07741c45,False,[durable] lme-keep-old-sneakers (confidence 0.73),"[""answer_7e9ad7b4_1"", ""answer_7e9ad7b4_2""]","[""longmemeval_07741c45::obs_0::0"", ""longmemeval_07741c45::obs_1::0""]","[""memory-longmemeval_07741c45::obs_0::0""]",False,2,2,True,True,1,True,False,True,True,True,True,True,True,True,True
primary_contract,mem0_lite,08e075c7,longmemeval_08e075c7,False,[durable] lme-long-been-using-fitbit-charge (confidence 0.73),"[""answer_cdbe2250_1"", ""answer_cdbe2250_2""]","[""longmemeval_08e075c7::obs_0::0"", ""longmemeval_08e075c7::obs_1::0""]","[""memory-longmemeval_08e075c7::obs_0::0""]",False,2,2,True,True,1,True,False,True,True,True,True,True,True,True,True
primary_contract,mem0_lite,0977f2af,longmemeval_0977f2af,False,[durable] lme-new-kitchen-gadget-invest-before-getting-air-fryer (confidence 0.73),"[""answer_3bf5b73b_1"", ""answer_3bf5b73b_2""]","[""longmemeval_0977f2af::obs_0::0"", ""longmemeval_0977f2af::obs_1::0""]","[""memory-longmemeval_0977f2af::obs_0::0""]",False,2,2,True,True,1,True,False,True,True,True,True,True,True,True,True
primary_contract,mem0_lite,0ddfec37,longmemeval_0ddfec37,False,[durable] lme-autographed-baseballs-added-collection-first-three-months-collection (confidence 0.73),"[""answer_a22b654d_1"", ""answer_a22b654d_2""]","[""longmemeval_0ddfec37::obs_0::0"", ""longmemeval_0ddfec37::obs_1::0""]","[""memory-longmemeval_0ddfec37::obs_0::0""]",False,2,2,True,True,1,True,False,True,True,True,True,True,True,True,True
primary_contract,mem0_lite,0e4e4c46,longmemeval_0e4e4c46,False,[durable] lme-highest-score-ticket-ride (confidence 0.73),"[""answer_f2f998c7_1"", ""answer_f2f998c7_2""]","[""longmemeval_0e4e4c46::obs_0::0"", ""longmemeval_0e4e4c46::obs_1::0""]","[""memory-longmemeval_0e4e4c46::obs_0::0""]",False,2,2,True,True,1,True,False,True,True,True,True,True,True,True,True
primary_contract,mem0_lite,0f05491a,longmemeval_0f05491a,False,[durable] lme-stars-need-reach-gold-level-starbucks-rewards-app (confidence 0.73),"[""answer_d6d2eba8_1"", ""answer_d6d2eba8_2""]","[""longmemeval_0f05491a::obs_0::0"", ""longmemeval_0f05491a::obs_1::0""]","[""memory-longmemeval_0f05491a::obs_0::0""]",False,2,2,True,True,1,True,False,True,True,True,True,True,True,True,True
primary_contract,mem0_lite,10e09553,longmemeval_10e09553,False,[durable] lme-largemouth-bass-catch-alex-earlier-fishing-trip-lake-michigan-before-22-trip (confidence 0.73),"[""answer_67be2c38_1"", ""answer_67be2c38_2""]","[""longmemeval_10e09553::obs_0::0"", ""longmemeval_10e09553::obs_1::0""]","[""memory-longmemeval_10e09553::obs_0::0""]",False,2,2,True,True,1,True,False,True,True,True,True,True,True,True,True
primary_contract,mem0_lite,184da446,longmemeval_184da446,False,[durable] lme-pages-short-history-nearly-everything-read-so-far (confidence 0.73),"[""answer_e2f4f947_1"", ""answer_e2f4f947_2""]","[""longmemeval_184da446::obs_0::0"", ""longmemeval_184da446::obs_1::0""]","[""memory-longmemeval_184da446::obs_0::0""]",False,2,2,True,True,1,True,False,True,True,True,True,True,True,True,True
primary_contract,mem0_lite,18bc8abd,longmemeval_18bc8abd,False,[durable] lme-brand-bbq-sauce-obsessed (confidence 0.73),"[""answer_fff743f5_1"", ""answer_fff743f5_2""]","[""longmemeval_18bc8abd::obs_0::0"", ""longmemeval_18bc8abd::obs_1::0""]","[""memory-longmemeval_18bc8abd::obs_0::0""]",False,2,2,True,True,1,True,False,True,True,True,True,True,True,True,True
primary_contract,mem0_lite,1cea1afa,longmemeval_1cea1afa,False,[durable] lme-instagram-followers (confidence 0.73),"[""answer_79c395a9_1"", ""answer_79c395a9_2""]","[""longmemeval_1cea1afa::obs_0::0"", ""longmemeval_1cea1afa::obs_1::0""]","[""memory-longmemeval_1cea1afa::obs_0::0""]",False,2,2,True,True,1,True,False,True,True,True,True,True,True,True,True
primary_contract,mem0_lite,2133c1b5,longmemeval_2133c1b5,False,[durable] lme-long-been-living-apartment-harajuku (confidence 0.73),"[""answer_52382508_1"", ""answer_52382508_2""]","[""longmemeval_2133c1b5::obs_0::0"", ""longmemeval_2133c1b5::obs_1::0""]","[""memory-longmemeval_2133c1b5::obs_0::0""]",False,2,2,True,True,1,True,False,True,True,True,True,True,True,True,True
primary_contract,mem0_lite,22d2cb42,longmemeval_22d2cb42,False,[durable] lme-get-guitar-serviced (confidence 0.73),"[""answer_bcce0b73_1"", ""answer_bcce0b73_2""]","[""longmemeval_22d2cb42::obs_0::0"", ""longmemeval_22d2cb42::obs_1::0""]","[""memory-longmemeval_22d2cb42::obs_0::0""]",False,2,2,True,True,1,True,False,True,True,True,True,True,True,True,True
primary_contract,mem0_lite,26bdc477,longmemeval_26bdc477,False,[durable] lme-trips-taken-canon-eos-80d-camera (confidence 0.73),"[""answer_f762ad8d_1"", ""answer_f762ad8d_2""]","[""longmemeval_26bdc477::obs_0::0"", ""longmemeval_26bdc477::obs_1::0""]","[""memory-longmemeval_26bdc477::obs_0::0""]",False,2,2,True,True,1,True,False,True,True,True,True,True,True,True,True
primary_contract,mem0_lite,3ba21379,longmemeval_3ba21379,False,[durable] lme-type-vehicle-model-working (confidence 0.73),"[""answer_cd345582_1"", ""answer_cd345582_2""]","[""longmemeval_3ba21379::obs_0::0"", ""longmemeval_3ba21379::obs_1::0""]","[""memory-longmemeval_3ba21379::obs_0::0""]",False,2,2,True,True,1,True,False,True,True,True,True,True,True,True,True
primary_contract,mem0_lite,41698283,longmemeval_41698283,False,[durable] lme-type-camera-lens-purchase-most (confidence 0.73),"[""answer_c7ddc051_1"", ""answer_c7ddc051_2""]","[""longmemeval_41698283::obs_0::0"", ""longmemeval_41698283::obs_1::0""]","[""memory-longmemeval_41698283::obs_0::0""]",False,2,2,True,True,1,True,False,True,True,True,True,True,True,True,True
primary_contract,mem0_lite,42ec0761,longmemeval_42ec0761,False,[durable] lme-spare-screwdriver-opening-up-laptop (confidence 0.73),"[""answer_e3892371_1"", ""answer_e3892371_2""]","[""longmemeval_42ec0761::obs_0::0"", ""longmemeval_42ec0761::obs_1::0""]","[""memory-longmemeval_42ec0761::obs_0::0""]",False,2,2,True,True,1,True,False,True,True,True,True,True,True,True,True
primary_contract,mem0_lite,45dc21b6,longmemeval_45dc21b6,False,[durable] lme-emma-recipes-tried-out (confidence 0.73),"[""answer_07664d43_1"", ""answer_07664d43_2""]","[""longmemeval_45dc21b6::obs_0::0"", ""longmemeval_45dc21b6::obs_1::0""]","[""memory-longmemeval_45dc21b6::obs_0::0""]",False,2,2,True,True,1,True,False,True,True,True,True,True,True,True,True
primary_contract,mem0_lite,4b24c848,longmemeval_4b24c848,False,[durable] lme-tops-bought-so-far (confidence 0.73),"[""answer_2cec623b_1"", ""answer_2cec623b_2""]","[""longmemeval_4b24c848::obs_0::0"", ""longmemeval_4b24c848::obs_1::0""]","[""memory-longmemeval_4b24c848::obs_0::0""]",False,2,2,True,True,1,True,False,True,True,True,True,True,True,True,True
primary_contract,mem0_lite,4d6b87c8,longmemeval_4d6b87c8,False,[durable] lme-titles-watch-list (confidence 0.73),"[""answer_766ab8da_1"", ""answer_766ab8da_2""]","[""longmemeval_4d6b87c8::obs_0::0"", ""longmemeval_4d6b87c8::obs_1::0""]","[""memory-longmemeval_4d6b87c8::obs_0::0""]",False,2,2,True,True,1,True,False,True,True,True,True,True,True,True,True
primary_contract,mem0_lite,50635ada,longmemeval_50635ada,False,[durable] lme-previous-frequent-flyer-status-united-airlines-before-got-status (confidence 0.73),"[""answer_dcd74827_1"", ""answer_dcd74827_2""]","[""longmemeval_50635ada::obs_0::0"", ""longmemeval_50635ada::obs_1::0""]","[""memory-longmemeval_50635ada::obs_0::0""]",False,2,2,True,True,1,True,False,True,True,True,True,True,True,True,True
primary_contract,mem0_lite,5831f84d,longmemeval_5831f84d,False,[durable] lme-crash-course-videos-watched-past-few-weeks (confidence 0.73),"[""answer_8d63a897_1"", ""answer_8d63a897_2""]","[""longmemeval_5831f84d::obs_0::0"", ""longmemeval_5831f84d::obs_1::0""]","[""memory-longmemeval_5831f84d::obs_0::0""]",False,2,2,True,True,1,True,False,True,True,True,True,True,True,True,True
primary_contract,mem0_lite,59524333,longmemeval_59524333,False,[durable] lme-time-usually-go-gym (confidence 0.73),"[""answer_b28f2c7a_1"", ""answer_b28f2c7a_2""]","[""longmemeval_59524333::obs_0::0"", ""longmemeval_59524333::obs_1::0""]","[""memory-longmemeval_59524333::obs_0::0""]",False,2,2,True,True,1,True,False,True,True,True,True,True,True,True,True
primary_contract,mem0_lite,5a4f22c0,longmemeval_5a4f22c0,False,[durable] lme-company-rachel-old-colleague-previous-company-working-at (confidence 0.73),"[""answer_b0f3dfff_1"", ""answer_b0f3dfff_2""]","[""longmemeval_5a4f22c0::obs_0::0"", ""longmemeval_5a4f22c0::obs_1::0""]","[""memory-longmemeval_5a4f22c0::obs_0::0""]",False,2,2,True,True,1,True,False,True,True,True,True,True,True,True,True
primary_contract,mem0_lite,5c40ec5b,longmemeval_5c40ec5b,False,[durable] lme-times-met-up-alex-germany (confidence 0.73),"[""answer_1cb52d0a_1"", ""answer_1cb52d0a_2""]","[""longmemeval_5c40ec5b::obs_0::0"", ""longmemeval_5c40ec5b::obs_1::0""]","[""memory-longmemeval_5c40ec5b::obs_0::0""]",False,2,2,True,True,1,True,False,True,True,True,True,True,True,True,True
primary_contract,mem0_lite,603deb26,longmemeval_603deb26,False,[durable] lme-times-tried-making-negroni-at-home-since-friend-emma-showed-make-it (confidence 0.73),"[""answer_8afdebac_1"", ""answer_8afdebac_2""]","[""longmemeval_603deb26::obs_0::0"", ""longmemeval_603deb26::obs_1::0""]","[""memory-longmemeval_603deb26::obs_0::0""]",False,2,2,True,True,1,True,False,True,True,True,True,True,True,True,True
primary_contract,mem0_lite,6071bd76,longmemeval_6071bd76,False,[durable] lme-coffee-water-ratio-french-press-switch-more-water-per-tablespoon-coffee-or (confidence 0.73),"[""answer_4dac77cb_1"", ""answer_4dac77cb_2""]","[""longmemeval_6071bd76::obs_0::0"", ""longmemeval_6071bd76::obs_1::0""]","[""memory-longmemeval_6071bd76::obs_0::0""]",False,2,2,True,True,1,True,False,True,True,True,True,True,True,True,True
primary_contract,mem0_lite,618f13b2,longmemeval_618f13b2,False,[durable] lme-times-worn-new-black-converse-chuck-taylor-all-star-sneakers (confidence 0.73),"[""answer_caf5b52e_1"", ""answer_caf5b52e_2""]","[""longmemeval_618f13b2::obs_0::0"", ""longmemeval_618f13b2::obs_1::0""]","[""memory-longmemeval_618f13b2::obs_0::0""]",False,2,2,True,True,1,True,False,True,True,True,True,True,True,True,True
primary_contract,mem0_lite,69fee5aa,longmemeval_69fee5aa,False,[durable] lme-pre-1920-american-coins-collection (confidence 0.73),"[""answer_d6028d6e_1"", ""answer_d6028d6e_2""]","[""longmemeval_69fee5aa::obs_0::0"", ""longmemeval_69fee5aa::obs_1::0""]","[""memory-longmemeval_69fee5aa::obs_0::0""]",False,2,2,True,True,1,True,False,True,True,True,True,True,True,True,True
primary_contract,mem0_lite,6a1eabeb,longmemeval_6a1eabeb,False,[durable] lme-personal-best-time-charity-5k-run (confidence 0.73),"[""answer_a25d4a91_1"", ""answer_a25d4a91_2""]","[""longmemeval_6a1eabeb::obs_0::0"", ""longmemeval_6a1eabeb::obs_1::0""]","[""memory-longmemeval_6a1eabeb::obs_0::0""]",False,2,2,True,True,1,True,False,True,True,True,True,True,True,True,True
primary_contract,mem0_lite,6a27ffc2,longmemeval_6a27ffc2,False,[durable] lme-videos-corey-schafer-python-programming-series-completed-so-far (confidence 0.73),"[""answer_77f32504_1"", ""answer_77f32504_2""]","[""longmemeval_6a27ffc2::obs_0::0"", ""longmemeval_6a27ffc2::obs_1::0""]","[""memory-longmemeval_6a27ffc2::obs_0::0""]",False,2,2,True,True,1,True,False,True,True,True,True,True,True,True,True
primary_contract,mem0_lite,6aeb4375,longmemeval_6aeb4375,False,[durable] lme-korean-restaurants-tried-city (confidence 0.73),"[""answer_3f9693b7_1"", ""answer_3f9693b7_2""]","[""longmemeval_6aeb4375::obs_0::0"", ""longmemeval_6aeb4375::obs_1::0""]","[""memory-longmemeval_6aeb4375::obs_0::0""]",False,2,2,True,True,1,True,False,True,True,True,True,True,True,True,True
primary_contract,mem0_lite,71315a70,longmemeval_71315a70,False,[durable] lme-hours-spent-abstract-ocean-sculpture (confidence 0.73),"[""answer_c44b9df4_1"", ""answer_c44b9df4_2""]","[""longmemeval_71315a70::obs_0::0"", ""longmemeval_71315a70::obs_1::0""]","[""memory-longmemeval_71315a70::obs_0::0""]",False,2,2,True,True,1,True,False,True,True,True,True,True,True,True,True
primary_contract,mem0_lite,72e3ee87,longmemeval_72e3ee87,False,[durable] lme-episodes-science-series-completed-crash-course (confidence 0.73),"[""answer_d7de9a6a_1"", ""answer_d7de9a6a_2""]","[""longmemeval_72e3ee87::obs_0::0"", ""longmemeval_72e3ee87::obs_1::0""]","[""memory-longmemeval_72e3ee87::obs_0::0""]",False,2,2,True,True,1,True,False,True,True,True,True,True,True,True,True
primary_contract,mem0_lite,7401057b,longmemeval_7401057b,False,[durable] lme-free-night-stays-can-redeem-at-any-hilton-property-accumulated-points (confidence 0.73),"[""answer_94650bfa_1"", ""answer_94650bfa_2""]","[""longmemeval_7401057b::obs_0::0"", ""longmemeval_7401057b::obs_1::0""]","[""memory-longmemeval_7401057b::obs_0::0""]",False,2,2,True,True,1,True,False,True,True,True,True,True,True,True,True
primary_contract,mem0_lite,7a87bd0c,longmemeval_7a87bd0c,False,[durable] lme-long-been-sticking-daily-tidying-routine (confidence 0.73),"[""answer_d08a934d_1"", ""answer_d08a934d_2""]","[""longmemeval_7a87bd0c::obs_0::0"", ""longmemeval_7a87bd0c::obs_1::0""]","[""memory-longmemeval_7a87bd0c::obs_0::0""]",False,2,2,True,True,1,True,False,True,True,True,True,True,True,True,True
primary_contract,mem0_lite,7e974930,longmemeval_7e974930,False,[durable] lme-much-earn-at-downtown-farmers-market-most-visit (confidence 0.73),"[""answer_c9f5693c_1"", ""answer_c9f5693c_2""]","[""longmemeval_7e974930::obs_0::0"", ""longmemeval_7e974930::obs_1::0""]","[""memory-longmemeval_7e974930::obs_0::0""]",False,2,2,True,True,1,True,False,True,True,True,True,True,True,True,True
primary_contract,mem0_lite,830ce83f,longmemeval_830ce83f,False,[durable] lme-rachel-move-her-relocation (confidence 0.73),"[""answer_0b1a0942_1"", ""answer_0b1a0942_2""]","[""longmemeval_830ce83f::obs_0::0"", ""longmemeval_830ce83f::obs_1::0""]","[""memory-longmemeval_830ce83f::obs_0::0""]",False,2,2,True,True,1,True,False,True,True,True,True,True,True,True,True
primary_contract,mem0_lite,852ce960,longmemeval_852ce960,False,[durable] lme-amount-pre-approved-got-mortgage-wells-fargo (confidence 0.73),"[""answer_3a6f1e82_1"", ""answer_3a6f1e82_2""]","[""longmemeval_852ce960::obs_0::0"", ""longmemeval_852ce960::obs_1::0""]","[""memory-longmemeval_852ce960::obs_0::0""]",False,2,2,True,True,1,True,False,True,True,True,True,True,True,True,True
primary_contract,mem0_lite,89941a93,longmemeval_89941a93,False,[durable] lme-bikes-own (confidence 0.73),"[""answer_e1403127_1"", ""answer_e1403127_2""]","[""longmemeval_89941a93::obs_0::0"", ""longmemeval_89941a93::obs_1::0""]","[""memory-longmemeval_89941a93::obs_0::0""]",False,2,2,True,True,1,True,False,True,True,True,True,True,True,True,True
primary_contract,mem0_lite,89941a94,longmemeval_89941a94,False,[durable] lme-before-purchased-gravel-bike-other-bikes-addition-mountain-bike-commuter-bike (confidence 0.73),"[""answer_e1403127_1"", ""answer_e1403127_2""]","[""longmemeval_89941a94::obs_0::0"", ""longmemeval_89941a94::obs_1::0""]","[""memory-longmemeval_89941a94::obs_0::0""]",False,2,2,True,True,1,True,False,True,True,True,True,True,True,True,True
primary_contract,mem0_lite,8fb83627,longmemeval_8fb83627,False,[durable] lme-issues-national-geographic-finished-reading (confidence 0.73),"[""answer_966cecbb_1"", ""answer_966cecbb_2""]","[""longmemeval_8fb83627::obs_0::0"", ""longmemeval_8fb83627::obs_1::0""]","[""memory-longmemeval_8fb83627::obs_0::0""]",False,2,2,True,True,1,True,False,True,True,True,True,True,True,True,True
primary_contract,mem0_lite,945e3d21,longmemeval_945e3d21,False,[durable] lme-often-attend-yoga-classes-help-anxiety (confidence 0.73),"[""answer_6a4f8626_1"", ""answer_6a4f8626_2""]","[""longmemeval_945e3d21::obs_0::0"", ""longmemeval_945e3d21::obs_1::0""]","[""memory-longmemeval_945e3d21::obs_0::0""]",False,2,2,True,True,1,True,False,True,True,True,True,True,True,True,True
primary_contract,mem0_lite,9bbe84a2,longmemeval_9bbe84a2,False,[durable] lme-previous-goal-apex-legends-level-before-updated-goal (confidence 0.73),"[""answer_c6a0c6c2_1"", ""answer_c6a0c6c2_2""]","[""longmemeval_9bbe84a2::obs_0::0"", ""longmemeval_9bbe84a2::obs_1::0""]","[""memory-longmemeval_9bbe84a2::obs_0::0""]",False,2,2,True,True,1,True,False,True,True,True,True,True,True,True,True
primary_contract,mem0_lite,9ea5eabc,longmemeval_9ea5eabc,False,[durable] lme-go-most-family-trip (confidence 0.73),"[""answer_02e66dec_1"", ""answer_02e66dec_2""]","[""longmemeval_9ea5eabc::obs_0::0"", ""longmemeval_9ea5eabc::obs_1::0""]","[""memory-longmemeval_9ea5eabc::obs_0::0""]",False,2,2,True,True,1,True,False,True,True,True,True,True,True,True,True
primary_contract,mem0_lite,a1eacc2a,longmemeval_a1eacc2a,False,[durable] lme-short-stories-written-since-started-writing-regularly (confidence 0.73),"[""answer_0eb23770_1"", ""answer_0eb23770_2""]","[""longmemeval_a1eacc2a::obs_0::0"", ""longmemeval_a1eacc2a::obs_1::0""]","[""memory-longmemeval_a1eacc2a::obs_0::0""]",False,2,2,True,True,1,True,False,True,True,True,True,True,True,True,True
primary_contract,mem0_lite,a2f3aa27,longmemeval_a2f3aa27,False,[durable] lme-followers-instagram-now (confidence 0.73),"[""answer_5126c02d_1"", ""answer_5126c02d_2""]","[""longmemeval_a2f3aa27::obs_0::0"", ""longmemeval_a2f3aa27::obs_1::0""]","[""memory-longmemeval_a2f3aa27::obs_0::0""]",False,2,2,True,True,1,True,False,True,True,True,True,True,True,True,True
primary_contract,mem0_lite,affe2881,longmemeval_affe2881,False,[durable] lme-different-species-birds-seen-local-park (confidence 0.73),"[""answer_90de9b4d_1"", ""answer_90de9b4d_2""]","[""longmemeval_affe2881::obs_0::0"", ""longmemeval_affe2881::obs_1::0""]","[""memory-longmemeval_affe2881::obs_0::0""]",False,2,2,True,True,1,True,False,True,True,True,True,True,True,True,True
